"quad","year","totCover","Species","propCover"
"F5",42,0,"POSE",0
"F8",42,16.3047504174438,"POSE",0.00163047504174438
"D2",42,0,"POSE",0
"A4",42,0,"POSE",0
"D4",42,0,"POSE",0
"E5",42,0,"POSE",0
"A10",42,0,"POSE",0
"A8",42,0,"POSE",0
"A9",42,0,"POSE",0
"E7",42,0,"POSE",0
"F7",42,0,"POSE",0
"A1",43,17.5074609266451,"POSE",0.00175074609266451
"A11",43,0,"POSE",0
"A12",43,74.4205732545441,"POSE",0.00744205732545441
"A2",43,0,"POSE",0
"A3",43,0,"POSE",0
"A5",43,32.5581585402791,"POSE",0.00325581585402791
"A7",43,3.75427305698395,"POSE",0.000375427305698395
"B1",43,8.68249316412196,"POSE",0.000868249316412196
"B2",43,0,"POSE",0
"B3",43,0,"POSE",0
"B4",43,37.1451654953029,"POSE",0.00371451654953029
"B5",43,0,"POSE",0
"B6",43,0,"POSE",0
"C1",43,35.6271935886658,"POSE",0.00356271935886658
"C2",43,0,"POSE",0
"C3",43,39.9393990904827,"POSE",0.00399393990904827
"C4",43,0,"POSE",0
"C5",43,4.81782754923262,"POSE",0.000481782754923262
"C6",43,34.8701789344531,"POSE",0.00348701789344531
"D3",43,19.5484752765043,"POSE",0.00195484752765043
"D5",43,0,"POSE",0
"E1",43,0,"POSE",0
"E2",43,106.753603048628,"POSE",0.0106753603048628
"E3",43,0,"POSE",0
"E4",43,0,"POSE",0
"E6",43,16.0481899009233,"POSE",0.00160481899009233
"F1",43,0,"POSE",0
"F2",43,8.50939338160919,"POSE",0.000850939338160919
"F3",43,8.349988039509,"POSE",0.0008349988039509
"F4",43,0,"POSE",0
"F5",43,0,"POSE",0
"F8",43,15.6506253376941,"POSE",0.00156506253376941
"D2",43,0,"POSE",0
"A4",43,0,"POSE",0
"D4",43,0,"POSE",0
"E5",43,0,"POSE",0
"A10",43,0,"POSE",0
"A8",43,0,"POSE",0
"A9",43,0,"POSE",0
"E7",43,0,"POSE",0
"F7",43,0,"POSE",0
"A1",44,12.7607099814903,"POSE",0.00127607099814903
"A11",44,0,"POSE",0
"A12",44,66.8135480319109,"POSE",0.00668135480319109
"A2",44,0,"POSE",0
"A3",44,0,"POSE",0
"A5",44,29.919414919569,"POSE",0.0029919414919569
"A7",44,17.8610087658868,"POSE",0.00178610087658868
"B1",44,11.0727529647853,"POSE",0.00110727529647853
"B2",44,0,"POSE",0
"B3",44,0,"POSE",0
"B4",44,53.0278566917865,"POSE",0.00530278566917865
"B5",44,0.998899340629577,"POSE",9.98899340629577e-05
"B6",44,0,"POSE",0
"C1",44,13.1742678830233,"POSE",0.00131742678830233
"C2",44,0,"POSE",0
"C3",44,34.9234905494938,"POSE",0.00349234905494938
"C4",44,0,"POSE",0
"C5",44,4.23510476758599,"POSE",0.000423510476758599
"C6",44,16.6070004411099,"POSE",0.00166070004411099
"D1",44,7.06764488103729,"POSE",0.000706764488103729
"D3",44,1.03589767889039,"POSE",0.000103589767889039
"D5",44,0,"POSE",0
"E1",44,0,"POSE",0
"E2",44,141.108512626699,"POSE",0.0141108512626699
"E3",44,0,"POSE",0
"E4",44,0,"POSE",0
"E6",44,7.48442191405149,"POSE",0.000748442191405149
"F1",44,0,"POSE",0
"F2",44,8.08157126207922,"POSE",0.000808157126207922
"F3",44,9.71149388910091,"POSE",0.000971149388910091
"F4",44,0,"POSE",0
"F5",44,0,"POSE",0
"F8",44,30.6155211647409,"POSE",0.00306155211647409
"D2",44,0,"POSE",0
"A4",44,0,"POSE",0
"D4",44,0,"POSE",0
"E5",44,0,"POSE",0
"A10",44,0,"POSE",0
"A8",44,0,"POSE",0
"A9",44,0,"POSE",0
"E7",44,0,"POSE",0
"F7",44,0,"POSE",0
"A1",45,10.4808528405369,"POSE",0.00104808528405369
"A11",45,0,"POSE",0
"A12",45,48.9483799746005,"POSE",0.00489483799746005
"A2",45,0,"POSE",0
"A3",45,0,"POSE",0
"A5",45,63.1103333355874,"POSE",0.00631103333355874
"A7",45,10.5981578619098,"POSE",0.00105981578619098
"B1",45,8.43045440208182,"POSE",0.000843045440208182
"B2",45,0,"POSE",0
"B3",45,0,"POSE",0
"B4",45,13.6090306512387,"POSE",0.00136090306512387
"B5",45,0,"POSE",0
"B6",45,0,"POSE",0
"C1",45,28.9773167788689,"POSE",0.00289773167788689
"C2",45,0,"POSE",0
"C3",45,51.0229761272477,"POSE",0.00510229761272477
"C4",45,0,"POSE",0
"C5",45,7.63617687531731,"POSE",0.000763617687531731
"C6",45,24.5871219220241,"POSE",0.00245871219220241
"D1",45,15.266574100761,"POSE",0.0015266574100761
"D3",45,2.43958336486119,"POSE",0.000243958336486119
"D5",45,0,"POSE",0
"E1",45,0,"POSE",0
"E2",45,294.627907848822,"POSE",0.0294627907848822
"E3",45,0,"POSE",0
"E4",45,0,"POSE",0
"E6",45,10.9804800776265,"POSE",0.00109804800776265
"F1",45,0,"POSE",0
"F2",45,10.2127800921071,"POSE",0.00102127800921071
"F3",45,23.8550319849511,"POSE",0.00238550319849511
"F4",45,0,"POSE",0
"F5",45,0,"POSE",0
"F8",45,101.569877043674,"POSE",0.0101569877043674
"D2",45,0,"POSE",0
"A4",45,0,"POSE",0
"D4",45,0,"POSE",0
"E5",45,0,"POSE",0
"A10",45,0,"POSE",0
"A8",45,0,"POSE",0
"A9",45,0,"POSE",0
"E7",45,0,"POSE",0
"F7",45,0,"POSE",0
